Salary,Uses_AI,Years_Exp,Job_Satisfaction,Is_Remote,TimeSearching
14168,1,3,10,0,30-60 minutes a day
54777,1,3,7,0,30-60 minutes a day
102036,1,15,5,0,30-60 minutes a day
58384,1,2,6,0,60-120 minutes a day
53703,1,8,5,0,15-30 minutes a day
5696,1,2,2,1,60-120 minutes a day
67021,0,17,6,0,60-120 minutes a day
42962,1,20,7,0,15-30 minutes a day
85925,0,19,5,1,30-60 minutes a day
110000,0,2,5,0,Less than 15 minutes a day
196177,1,24,8,0,Over 120 minutes a day
91295,1,8,6,0,15-30 minutes a day
40356,0,9,8,0,Less than 15 minutes a day
98814,1,15,8,0,60-120 minutes a day
40814,1,7,7,1,Over 120 minutes a day
94517,1,15,5,0,Over 120 minutes a day
59300,1,30,10,1,15-30 minutes a day
12642,1,6,6,1,30-60 minutes a day
69814,1,8,2,0,60-120 minutes a day
38129,0,5,4,0,15-30 minutes a day
85925,1,6,8,0,60-120 minutes a day
70648,1,40,8,0,30-60 minutes a day
70063,0,5,6,0,Less than 15 minutes a day
53171,0,13,7,0,30-60 minutes a day
52356,1,4,5,0,15-30 minutes a day
107406,0,10,7,0,15-30 minutes a day
8374,0,34,8,1,Less than 15 minutes a day
16749,1,0.5,4,0,30-60 minutes a day
185000,1,5,0,0,Less than 15 minutes a day
80555,1,6,7,0,15-30 minutes a day
43285,0,6,7,0,30-60 minutes a day
133700,0,11,7,0,30-60 minutes a day
126880,1,5,8,0,60-120 minutes a day
2823,0,10,6,0,30-60 minutes a day
73036,1,25,7,0,15-30 minutes a day
6572,0,0.5,7,0,Over 120 minutes a day
91569,0,5,8,0,15-30 minutes a day
59817,0,7,9,0,15-30 minutes a day
133700,0,1,9,0,15-30 minutes a day
65514,0,17,9,0,15-30 minutes a day
57754,0,8,6,0,30-60 minutes a day
66242,0,11,0,1,Over 120 minutes a day
108587,0,13,8,0,15-30 minutes a day
91295,1,15,7,0,15-30 minutes a day
80555,1,6,6,0,30-60 minutes a day
56400,0,5,9,1,15-30 minutes a day
24703,1,2,8,0,30-60 minutes a day
265000,0,9,0,0,15-30 minutes a day
11963,1,6,10,0,60-120 minutes a day
67943,1,5,8,1,30-60 minutes a day
11923,1,7,5,1,15-30 minutes a day
77332,1,10,8,0,60-120 minutes a day
180000,0,31,6,1,15-30 minutes a day
96666,0,2,9,0,30-60 minutes a day
55273,1,9,6,0,30-60 minutes a day
27175,0,6,8,1,60-120 minutes a day
70888,1,22,8,0,30-60 minutes a day
74873,1,6,8,0,30-60 minutes a day
239,1,0.5,8,0,60-120 minutes a day
120000,1,1,9,0,15-30 minutes a day
75184,0,15,6,0,Less than 15 minutes a day
190000,1,4,10,1,30-60 minutes a day
170000,1,8,8,0,Less than 15 minutes a day
4292,1,4,8,0,30-60 minutes a day
50000,1,3,5,0,30-60 minutes a day
96666,1,11,8,1,30-60 minutes a day
85925,0,1,1,0,60-120 minutes a day
91295,1,8,9,0,15-30 minutes a day
127388,1,10,7,0,60-120 minutes a day
73036,0,13,8,0,30-60 minutes a day
91295,0,23,7,1,15-30 minutes a day
50955,0,13,5,0,60-120 minutes a day
7477,0,20,7,0,15-30 minutes a day
5982,1,3,7,0,Over 120 minutes a day
72000,1,5,7,1,Over 120 minutes a day
35444,1,5,7,0,30-60 minutes a day
50955,0,26,8,1,Less than 15 minutes a day
64444,0,23,4,0,60-120 minutes a day
64444,0,16,8,1,30-60 minutes a day
720000,0,43,5,0,Over 120 minutes a day
73,1,15,3,1,30-60 minutes a day
13078,0,4,6,1,Over 120 minutes a day
200000,1,5,4,0,Less than 15 minutes a day
23735,1,2,8,0,60-120 minutes a day
30074,1,2,8,0,Over 120 minutes a day
107406,0,6,8,0,15-30 minutes a day
46092,1,6,7,0,30-60 minutes a day
84961,1,6,7,0,30-60 minutes a day
64444,1,16,7,0,15-30 minutes a day
17945,1,12,8,1,30-60 minutes a day
60147,1,1,9,0,30-60 minutes a day
41192,1,8,7,0,30-60 minutes a day
95819,0,5,3,0,Less than 15 minutes a day
21619,1,25,9,0,Less than 15 minutes a day
22409,0,6,7,1,60-120 minutes a day
5982,0,3,5,1,30-60 minutes a day
37592,0,3,3,0,Over 120 minutes a day
132132,1,3,10,0,15-30 minutes a day
10767,1,4,7,0,30-60 minutes a day
64444,0,16,9,1,60-120 minutes a day
16784,1,13,8,1,15-30 minutes a day
105000,1,2,8,0,30-60 minutes a day
4785,1,2,6,0,30-60 minutes a day
96682,1,10,10,1,30-60 minutes a day
64444,1,1,7,0,30-60 minutes a day
57999,1,2,3,0,30-60 minutes a day
44757,0,22,9,0,15-30 minutes a day
103000,1,4,8,1,30-60 minutes a day
16134,1,0.5,6,0,15-30 minutes a day
4343,1,13,6,0,Less than 15 minutes a day
56917,0,13,7,1,30-60 minutes a day
24166,1,2,3,0,Over 120 minutes a day
3974,0,21,9,0,15-30 minutes a day
3946,0,4,8,1,30-60 minutes a day
44037,1,15,10,0,60-120 minutes a day
76258,1,3,9,1,30-60 minutes a day
10259,1,0.5,4,0,Over 120 minutes a day
70063,0,20,10,0,Less than 15 minutes a day
60092,0,20,6,0,30-60 minutes a day
105000,0,3,10,0,15-30 minutes a day
85846,1,12,7,1,Less than 15 minutes a day
75184,0,7,2,0,60-120 minutes a day
89147,0,17,5,1,Less than 15 minutes a day
83556,0,28,8,0,Less than 15 minutes a day
124840,1,8,5,0,30-60 minutes a day
107406,1,27,8,0,60-120 minutes a day
49407,1,6,10,0,60-120 minutes a day
75184,0,26,8,0,60-120 minutes a day
80555,1,15,10,0,60-120 minutes a day
17772,1,2,2,1,60-120 minutes a day
59073,1,15,8,1,15-30 minutes a day
7776,1,30,8,1,30-60 minutes a day
211692,0,20,8,0,30-60 minutes a day
130000,1,10,8,0,30-60 minutes a day
64444,1,6,8,0,15-30 minutes a day
128887,0,9,8,0,15-30 minutes a day
64444,1,3,4,0,60-120 minutes a day
64444,1,2,8,0,60-120 minutes a day
53797,1,21,7,0,Less than 15 minutes a day
85886,0,30,8,0,Over 120 minutes a day
20140,1,7,8,0,60-120 minutes a day
62296,1,7,7,0,30-60 minutes a day
34370,1,11,9,0,30-60 minutes a day
2759,1,6,2,0,15-30 minutes a day
46722,0,0.5,7,0,15-30 minutes a day
31978,1,3,7,1,60-120 minutes a day
61866,1,13,8,1,60-120 minutes a day
66242,1,3,3,1,30-60 minutes a day
85925,1,26,9,0,15-30 minutes a day
10767,0,2,8,0,30-60 minutes a day
118082,1,6,2,0,Over 120 minutes a day
50400,1,8,2,1,15-30 minutes a day
55851,0,3,8,0,30-60 minutes a day
165000,0,4,7,0,30-60 minutes a day
80555,0,6,5,0,30-60 minutes a day
20364,1,2,8,0,15-30 minutes a day
36697,1,11,9,0,15-30 minutes a day
64444,0,4,1,0,Over 120 minutes a day
46246,0,3,7,0,Less than 15 minutes a day
40814,0,3,4,1,30-60 minutes a day
126000,1,8,8,1,60-120 minutes a day
107406,0,11,6,1,15-30 minutes a day
5378,1,2,8,0,60-120 minutes a day
38666,1,0.5,8,1,60-120 minutes a day
109000,1,34,8,1,Less than 15 minutes a day
65343,1,6,9,0,Over 120 minutes a day
76000,1,3,7,1,60-120 minutes a day
143924,0,11,7,1,15-30 minutes a day
53703,0,0.5,7,0,30-60 minutes a day
62296,0,5,2,0,15-30 minutes a day
86500,0,2,5,0,60-120 minutes a day
150000,0,23,4,0,60-120 minutes a day
115000,0,1,8,0,30-60 minutes a day
4307,1,1,8,1,60-120 minutes a day
15037,1,5,4,1,30-60 minutes a day
540000,1,30,10,0,30-60 minutes a day
5527,1,2,7,0,60-120 minutes a day
61146,1,2,2,1,60-120 minutes a day
12342,0,16,9,1,30-60 minutes a day
48977,0,10,8,0,30-60 minutes a day
3884,1,5,9,0,15-30 minutes a day
55933,1,4,7,0,30-60 minutes a day
48428,1,11,8,1,15-30 minutes a day
102950,0,40,9,0,15-30 minutes a day
69814,1,2,6,0,15-30 minutes a day
40814,1,2,7,0,30-60 minutes a day
7178,1,3,9,0,30-60 minutes a day
54777,1,2,7,0,60-120 minutes a day
45111,0,1,8,0,30-60 minutes a day
93443,1,23,9,0,30-60 minutes a day
53703,0,6,3,0,30-60 minutes a day
205000,1,20,8,0,15-30 minutes a day
159924,0,24,7,0,30-60 minutes a day
3800,0,25,6,0,30-60 minutes a day
80000,0,3,9,0,30-60 minutes a day
63694,0,20,9,1,30-60 minutes a day
124787,1,18,9,0,30-60 minutes a day
54053,1,5,8,1,15-30 minutes a day
29546,1,4,9,0,15-30 minutes a day
21717,1,1,7,0,Over 120 minutes a day
21534,1,8,7,0,30-60 minutes a day
4187,1,0.5,7,0,Over 120 minutes a day
36532,1,8,5,1,30-60 minutes a day
4,0,34,8,0,30-60 minutes a day
5735,1,2,5,0,30-60 minutes a day
157887,0,20,6,0,Less than 15 minutes a day
160000,0,15,8,0,15-30 minutes a day
4833,0,5,10,0,15-30 minutes a day
51172,1,34,6,0,Over 120 minutes a day
55190,0,12,8,0,30-60 minutes a day
7153,1,5,6,1,Over 120 minutes a day
66592,1,5,3,0,15-30 minutes a day
100000,0,26,7,1,30-60 minutes a day
49165,0,20,2,0,60-120 minutes a day
62000,1,6,10,1,15-30 minutes a day
95000,0,25,8,0,30-60 minutes a day
7385,1,5,0,0,60-120 minutes a day
180,1,14,7,1,60-120 minutes a day
37592,1,5,8,0,Less than 15 minutes a day
167194,0,1,7,0,30-60 minutes a day
85925,1,20,5,0,30-60 minutes a day
31806,1,30,9,1,15-30 minutes a day
2473,1,6,8,0,15-30 minutes a day
104732,1,10,5,0,15-30 minutes a day
25777,0,2,7,0,15-30 minutes a day
40814,1,0.5,8,0,30-60 minutes a day
3554,1,2,8,1,30-60 minutes a day
20622,1,0.5,8,1,30-60 minutes a day
45111,0,3,8,0,60-120 minutes a day
149299,1,8,8,0,30-60 minutes a day
32222,1,1,9,0,Less than 15 minutes a day
125665,0,28,8,1,60-120 minutes a day
50000,0,25,5,0,Less than 15 minutes a day
109984,0,10,8,1,Less than 15 minutes a day
30074,0,6,2,0,Over 120 minutes a day
48333,0,8,2,0,30-60 minutes a day
41888,0,5,8,0,15-30 minutes a day
53703,1,3,8,0,60-120 minutes a day
33121,1,1,8,0,15-30 minutes a day
121444,1,10,5,0,15-30 minutes a day
64444,0,6,9,0,30-60 minutes a day
64444,1,5,8,0,Over 120 minutes a day
140000,0,2,8,1,30-60 minutes a day
144,1,1,2,0,Over 120 minutes a day
33879,1,20,8,0,60-120 minutes a day
79,1,5,6,1,Over 120 minutes a day
89172,0,15,8,0,15-30 minutes a day
92492,0,35,8,1,30-60 minutes a day
31105,1,12,10,1,15-30 minutes a day
64444,0,11,7,0,30-60 minutes a day
104000,0,10,6,0,30-60 minutes a day
183,1,3,6,0,15-30 minutes a day
118919,0,4,8,1,30-60 minutes a day
104721,0,15,3,0,30-60 minutes a day
91295,0,9,2,0,Less than 15 minutes a day
104458,1,15,5,0,30-60 minutes a day
14356,1,5,5,0,15-30 minutes a day
95592,1,3,9,1,60-120 minutes a day
71962,1,8,2,1,60-120 minutes a day
89172,0,20,9,1,15-30 minutes a day
57248,1,5,7,0,30-60 minutes a day
63644,1,20,5,0,30-60 minutes a day
8374,1,0.5,9,0,60-120 minutes a day
31534,1,2,4,0,15-30 minutes a day
48333,0,20,9,1,Less than 15 minutes a day
938,1,4,8,0,30-60 minutes a day
59073,1,25,8,1,30-60 minutes a day
47692,1,2,10,0,15-30 minutes a day
42962,0,21,8,0,30-60 minutes a day
72898,0,18,7,1,15-30 minutes a day
8400,1,17,8,0,15-30 minutes a day
120379,0,15,10,1,30-60 minutes a day
67666,1,6,7,0,Less than 15 minutes a day
75434,1,6,7,0,30-60 minutes a day
139628,0,16,9,1,30-60 minutes a day
191797,0,15,5,0,60-120 minutes a day
56773,1,3,9,0,30-60 minutes a day
100801,1,14,9,0,15-30 minutes a day
85925,0,18,8,0,Over 120 minutes a day
26852,1,1,8,0,Over 120 minutes a day
34907,1,5,9,0,60-120 minutes a day
64444,1,6,5,0,30-60 minutes a day
59073,1,23,7,0,Over 120 minutes a day
85925,0,18,9,1,15-30 minutes a day
27719,0,14,1,0,Over 120 minutes a day
51544,0,39,7,0,30-60 minutes a day
17945,0,8,6,0,Less than 15 minutes a day
53703,1,5,8,0,30-60 minutes a day
6512,1,2,1,0,30-60 minutes a day
55247,1,10,9,0,15-30 minutes a day
98000,0,11,4,0,30-60 minutes a day
93175,1,18,8,0,60-120 minutes a day
38000,1,2,5,1,30-60 minutes a day
144842,0,10,6,0,30-60 minutes a day
107406,0,14,5,1,Less than 15 minutes a day
110000,0,15,6,1,60-120 minutes a day
28000,1,5,9,1,30-60 minutes a day
32,1,2,6,1,60-120 minutes a day
112592,1,14,10,0,Less than 15 minutes a day
140000,1,1,8,0,30-60 minutes a day
47854,1,14,8,0,Less than 15 minutes a day
28801,0,3,8,0,15-30 minutes a day
26852,1,0.5,5,0,30-60 minutes a day
34370,1,5,10,0,60-120 minutes a day
133757,1,37,8,0,15-30 minutes a day
57999,0,0.5,10,0,60-120 minutes a day
14919,1,8,8,1,30-60 minutes a day
35890,1,8,9,0,30-60 minutes a day
1975,0,8,7,1,Over 120 minutes a day
53703,1,6,8,1,15-30 minutes a day
75332,1,25,7,0,15-30 minutes a day
135000,0,15,7,1,Over 120 minutes a day
155429,1,8,4,0,30-60 minutes a day
133700,1,21,7,0,60-120 minutes a day
71538,1,13,9,0,15-30 minutes a day
20210,1,4,7,0,60-120 minutes a day
107406,0,17,8,0,60-120 minutes a day
155984,1,7,8,0,30-60 minutes a day
87231,0,30,8,0,15-30 minutes a day
69426,0,9,9,1,15-30 minutes a day
79962,1,21,6,1,15-30 minutes a day
145000,1,27,9,0,30-60 minutes a day
17945,0,8,10,0,15-30 minutes a day
68169,1,7,10,0,30-60 minutes a day
45111,0,25,8,0,15-30 minutes a day
45111,1,4,7,0,60-120 minutes a day
23629,1,2,7,0,Less than 15 minutes a day
61457,1,3,8,0,15-30 minutes a day
52461,1,3,6,0,30-60 minutes a day
160000,0,4,2,0,30-60 minutes a day
5106,1,2,10,0,30-60 minutes a day
129602,0,6,0,0,Over 120 minutes a day
100000,0,12,7,0,30-60 minutes a day
40863,0,5,8,0,30-60 minutes a day
122559,0,12,9,0,30-60 minutes a day
185000,0,20,8,1,15-30 minutes a day
42962,1,4,1,0,60-120 minutes a day
14400,1,2,4,1,60-120 minutes a day
25996,0,5,9,0,60-120 minutes a day
63380,0,7,8,0,15-30 minutes a day
124418,0,30,7,0,30-60 minutes a day
100000,1,2,10,1,15-30 minutes a day
105000,1,2,7,0,Over 120 minutes a day
20000,1,1,10,0,15-30 minutes a day
72000,1,2,7,0,Over 120 minutes a day
475000,0,11,5,1,30-60 minutes a day
15000,1,5,8,0,60-120 minutes a day
84034,0,6,5,0,30-60 minutes a day
140127,1,20,9,1,15-30 minutes a day
37592,0,1,7,0,15-30 minutes a day
76433,1,17,7,0,60-120 minutes a day
39740,1,20,7,1,60-120 minutes a day
57203,0,12,9,1,Less than 15 minutes a day
47557,1,7,6,0,Over 120 minutes a day
42962,1,6,6,0,30-60 minutes a day
160000,1,10,4,1,15-30 minutes a day
14356,0,25,9,1,Over 120 minutes a day
130000,0,11,10,1,Less than 15 minutes a day
185000,0,36,8,0,Less than 15 minutes a day
63033,0,17,7,0,15-30 minutes a day
70000,0,10,8,1,30-60 minutes a day
76433,0,14,7,1,30-60 minutes a day
29000,1,5,4,1,30-60 minutes a day
66592,0,6,7,0,Over 120 minutes a day
221,0,3,7,0,15-30 minutes a day
160000,0,14,8,0,30-60 minutes a day
48333,0,12,8,0,30-60 minutes a day
341000,1,36,8,1,15-30 minutes a day
98089,1,2,5,0,30-60 minutes a day
29696,1,3,6,0,15-30 minutes a day
20944,1,3,7,0,Less than 15 minutes a day
114649,0,5,5,0,15-30 minutes a day
96666,1,26,8,0,30-60 minutes a day
913,1,0.5,8,1,30-60 minutes a day
46135,0,10,8,0,60-120 minutes a day
350000,0,7,3,0,30-60 minutes a day
81077,1,12,6,1,30-60 minutes a day
61513,1,8,9,1,15-30 minutes a day
93175,1,3,8,0,60-120 minutes a day
12982,0,4,9,0,60-120 minutes a day
28667,1,3,7,0,15-30 minutes a day
59073,0,14,10,0,60-120 minutes a day
296,1,2,5,1,30-60 minutes a day
8316,0,4,8,0,30-60 minutes a day
126500,0,5,8,0,30-60 minutes a day
198198,1,23,2,0,30-60 minutes a day
130000,0,12,8,0,30-60 minutes a day
50885,1,1,8,0,15-30 minutes a day
33296,1,5,6,0,60-120 minutes a day
72821,0,3,10,1,30-60 minutes a day
57999,1,4,9,0,15-30 minutes a day
240000,0,10,5,0,30-60 minutes a day
45111,0,6,2,1,30-60 minutes a day
107406,0,8,4,1,60-120 minutes a day
71538,1,20,6,0,30-60 minutes a day
45433,1,3,7,1,60-120 minutes a day
44586,0,4,9,1,Less than 15 minutes a day
46917,0,2,3,0,60-120 minutes a day
11963,1,6,6,0,30-60 minutes a day
111417,1,8,10,0,Less than 15 minutes a day
47259,0,12,2,0,30-60 minutes a day
32222,0,6,7,1,30-60 minutes a day
42088,1,10,10,1,30-60 minutes a day
118147,1,20,9,0,Over 120 minutes a day
188890,1,8,10,0,60-120 minutes a day
57071,1,1,3,0,Over 120 minutes a day
11850,1,2,4,1,30-60 minutes a day
74239,1,2,5,1,30-60 minutes a day
120000,0,5,8,0,15-30 minutes a day
37592,1,9,10,1,Less than 15 minutes a day
126000,1,15,9,1,60-120 minutes a day
145715,1,7,8,0,15-30 minutes a day
25,1,3,3,1,30-60 minutes a day
42962,1,7,4,0,Over 120 minutes a day
48333,1,9,9,0,30-60 minutes a day
48428,0,7,8,1,15-30 minutes a day
161109,0,41,7,0,15-30 minutes a day
675000,1,11,9,0,Less than 15 minutes a day
70000,0,1,7,0,15-30 minutes a day
64444,1,16,6,0,15-30 minutes a day
57325,0,9,6,0,Less than 15 minutes a day
54777,0,8,8,0,30-60 minutes a day
1196,1,3,9,0,30-60 minutes a day
152865,1,13,8,1,Less than 15 minutes a day
7800,1,5,6,0,60-120 minutes a day
51051,0,6,6,0,15-30 minutes a day
200000,1,15,9,1,15-30 minutes a day
108280,1,12,5,1,60-120 minutes a day
109039,1,2,3,0,30-60 minutes a day
27675,0,10,3,0,15-30 minutes a day
14356,0,2,8,0,30-60 minutes a day
90000,0,10,7,0,30-60 minutes a day
50000,1,5,9,1,15-30 minutes a day
54097,0,8,6,0,30-60 minutes a day
94517,1,6,7,0,30-60 minutes a day
37055,1,4,6,0,Over 120 minutes a day
48333,1,9,8,0,Less than 15 minutes a day
144000,0,15,9,0,30-60 minutes a day
23629,1,0.5,7,0,15-30 minutes a day
52339,0,1,6,0,30-60 minutes a day
32222,1,4,0,0,60-120 minutes a day
79481,1,10,9,1,30-60 minutes a day
64570,1,4,8,1,15-30 minutes a day
68331,1,0.5,2,0,15-30 minutes a day
83777,1,3,8,0,60-120 minutes a day
26089,1,2,5,1,30-60 minutes a day
7919,0,24,6,0,30-60 minutes a day
61222,0,5,7,0,15-30 minutes a day
96666,0,32,5,0,30-60 minutes a day
65424,1,2,2,1,60-120 minutes a day
165000,1,9,6,1,15-30 minutes a day
52771,0,8,5,0,30-60 minutes a day
19333,0,5,10,0,30-60 minutes a day
4937,0,2,9,0,15-30 minutes a day
57180,0,5,9,0,15-30 minutes a day
30933,0,10,6,0,30-60 minutes a day
44147,1,14,5,0,30-60 minutes a day
107406,1,30,9,0,15-30 minutes a day
46622,0,16,6,1,15-30 minutes a day
36000,0,3,7,1,60-120 minutes a day
90000,1,9,8,1,Less than 15 minutes a day
85925,0,8,8,0,15-30 minutes a day
44037,0,7,7,0,30-60 minutes a day
150000,0,34,6,1,60-120 minutes a day
42962,1,20,10,0,30-60 minutes a day
105258,1,15,8,0,Less than 15 minutes a day
200000,1,21,8,1,30-60 minutes a day
1358,0,40,6,0,15-30 minutes a day
128887,1,17,7,0,60-120 minutes a day
45199,0,16,10,1,30-60 minutes a day
18276,0,3,5,1,15-30 minutes a day
155000,1,10,9,0,30-60 minutes a day
41888,1,18,9,0,Over 120 minutes a day
9324,0,23,7,1,Less than 15 minutes a day
112531,1,3,5,0,Over 120 minutes a day
222834,0,11,4,1,30-60 minutes a day
55851,0,6,6,1,30-60 minutes a day
180000,0,34,5,1,60-120 minutes a day
569,1,20,8,1,30-60 minutes a day
82058,1,2,5,0,30-60 minutes a day
53703,0,4,5,0,15-30 minutes a day
53703,1,1,8,0,30-60 minutes a day
14356,1,5,5,0,30-60 minutes a day
63694,0,30,7,0,15-30 minutes a day
53703,0,25,6,0,15-30 minutes a day
122559,1,9,6,0,30-60 minutes a day
205000,0,11,9,0,Less than 15 minutes a day
26852,1,4,8,0,Less than 15 minutes a day
50481,1,4,6,0,15-30 minutes a day
6689,0,30,8,0,15-30 minutes a day
96000,1,6,7,1,30-60 minutes a day
230000,0,35,8,1,30-60 minutes a day
102036,1,26,7,0,60-120 minutes a day
62210,0,3,7,0,15-30 minutes a day
145000,0,12,2,0,30-60 minutes a day
54000,1,2,6,1,15-30 minutes a day
60000,1,2,5,1,30-60 minutes a day
89000,0,2,0,0,15-30 minutes a day
48333,0,7,4,0,Over 120 minutes a day
73248,0,3,7,0,60-120 minutes a day
14000,1,7,9,0,15-30 minutes a day
75184,1,17,8,1,15-30 minutes a day
59608,1,0.5,8,0,15-30 minutes a day
108587,1,4,4,0,30-60 minutes a day
33296,1,6,8,0,30-60 minutes a day
80000,1,1,7,0,30-60 minutes a day
99099,0,33,8,0,15-30 minutes a day
62000,0,33,7,0,30-60 minutes a day
89134,1,4,6,0,15-30 minutes a day
68653,1,8,3,1,60-120 minutes a day
190000,1,3,4,0,30-60 minutes a day
48333,1,6,3,0,15-30 minutes a day
1750000,1,3,5,1,15-30 minutes a day
108000,0,25,10,0,30-60 minutes a day
93591,0,33,9,0,15-30 minutes a day
210000,1,11,9,1,30-60 minutes a day
138000,0,1,9,0,30-60 minutes a day
160000,0,28,7,1,15-30 minutes a day
38216,1,0.5,7,0,Over 120 minutes a day
61222,1,6,2,0,30-60 minutes a day
21419,0,2,7,1,15-30 minutes a day
53703,1,6,8,0,30-60 minutes a day
26852,0,1,8,0,30-60 minutes a day
120000,0,8,8,0,30-60 minutes a day
91295,1,8,5,0,30-60 minutes a day
1688,0,5,8,1,Over 120 minutes a day
73145,1,3,7,0,60-120 minutes a day
36942,1,2,7,1,15-30 minutes a day
160000,1,2,6,1,Less than 15 minutes a day
48333,0,5,4,0,60-120 minutes a day
85536,1,5,8,0,60-120 minutes a day
150000,1,10,7,0,30-60 minutes a day
250000,1,26,2,1,Less than 15 minutes a day
140000,1,6,7,1,15-30 minutes a day
95384,1,29,8,0,Less than 15 minutes a day
18000,1,13,6,0,60-120 minutes a day
73895,0,5,7,0,30-60 minutes a day
94501,1,7,8,0,15-30 minutes a day
200000,0,13,9,1,30-60 minutes a day
8475,1,3,8,0,Over 120 minutes a day
93000,0,3,8,0,Over 120 minutes a day
68740,1,36,9,0,Less than 15 minutes a day
77332,1,24,8,1,30-60 minutes a day
83000,1,2,8,0,30-60 minutes a day
79552,1,6,8,0,60-120 minutes a day
101910,0,33,8,1,30-60 minutes a day
150000,1,16,8,1,Less than 15 minutes a day
165000,1,15,7,1,30-60 minutes a day
112312,0,12,9,1,Less than 15 minutes a day
63694,0,8,7,0,30-60 minutes a day
160347,1,15,4,1,15-30 minutes a day
123732,1,8,9,1,60-120 minutes a day
112000,1,2,3,0,15-30 minutes a day
27595,1,3,6,0,60-120 minutes a day
382164,1,14,9,0,30-60 minutes a day
27516,1,2,6,0,15-30 minutes a day
50000,0,15,7,0,Less than 15 minutes a day
80555,1,8,8,0,30-60 minutes a day
30718,1,2,7,1,30-60 minutes a day
129524,1,25,8,0,30-60 minutes a day
59073,0,23,7,0,Less than 15 minutes a day
72693,0,4,9,1,60-120 minutes a day
265000,0,10,2,0,Over 120 minutes a day
110000,1,8,4,0,Less than 15 minutes a day
66242,0,5,7,0,30-60 minutes a day
58154,0,11,10,0,15-30 minutes a day
107406,1,38,8,0,30-60 minutes a day
2148,1,7,7,1,60-120 minutes a day
41963,1,7,7,0,60-120 minutes a day
8913,1,1,9,0,15-30 minutes a day
3785,1,2,6,0,60-120 minutes a day
80000,1,3,7,0,15-30 minutes a day
167,1,30,7,0,30-60 minutes a day
64444,0,5,6,0,Less than 15 minutes a day
55418,1,8,6,0,15-30 minutes a day
29299,1,2,7,0,60-120 minutes a day
41697,1,2,9,0,Over 120 minutes a day
26852,0,20,8,1,30-60 minutes a day
27461,1,2,10,0,30-60 minutes a day
1120,1,2,5,1,30-60 minutes a day
712801,0,11,7,0,Over 120 minutes a day
38645,0,10,7,1,15-30 minutes a day
90000,0,11,10,1,15-30 minutes a day
27516,0,17,8,0,30-60 minutes a day
170000,0,13,7,0,15-30 minutes a day
125000,0,20,10,0,30-60 minutes a day
72611,0,4,4,0,60-120 minutes a day
100000,1,9,8,0,Less than 15 minutes a day
130000,0,4,7,1,30-60 minutes a day
160000,1,24,10,1,15-30 minutes a day
67766,0,4,10,0,Less than 15 minutes a day
105000,1,26,8,0,15-30 minutes a day
80000,0,9,8,0,30-60 minutes a day
20834,1,12,8,0,30-60 minutes a day
259000,1,12,10,1,30-60 minutes a day
382164,1,22,8,1,15-30 minutes a day
163000,1,3,7,1,30-60 minutes a day
32089,0,13,8,1,15-30 minutes a day
37592,1,3,5,0,15-30 minutes a day
15000,1,2,7,0,30-60 minutes a day
14848,1,3,5,0,15-30 minutes a day
44544,1,4,7,0,60-120 minutes a day
45111,1,0.5,9,0,60-120 minutes a day
94517,1,12,6,0,60-120 minutes a day
